"","station","specimenlabelid","sizeclass","preyitemid","preyspeciescode","preyspeciescommon","preyspecieslatin","number","weight_g_py","length_mm_py","lengthtype","piecewhole","comments","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","stratum","bottomwatertemp_c","stratumarea_km2"
"10357","NM20190901150",5,2,334125,1,"scup","Stenotomus chrysops",1,7.671,74.1,"FL","W","",310,0.318,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10358","NM20190901150",5,2,334129,595,"roughneck shrimp","Rimapenaeus constrictus",1,0.043,NA,"","P","",310,0.318,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10359","NM20190901150",5,2,334128,5000,"unidentified fish","Actinopterygii",1,1.154,NA,"","P","VCODLING MAYBE",310,0.318,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10360","NM20190901150",5,2,334126,1,"scup","Stenotomus chrysops",1,2.629,NA,"","P","",310,0.318,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10361","NM20190901150",5,2,334127,5000,"unidentified fish","Actinopterygii",1,1.101,NA,"","P","",310,0.318,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10362","NM20190901150",6,2,334139,708,"unidentified material","unidentified material",NA,0.024,NA,"","P","",285,0.258,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10363","NM20190901150",6,2,334138,604,"sand shrimp","Crangon septemspinosa",1,0.03,NA,"","W","",285,0.258,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10364","NM20190901150",6,2,334133,2,"black seabass","Centropristis striata",1,3.145,57.6,"FL","W","",285,0.258,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10365","NM20190901150",6,2,334137,5000,"unidentified fish","Actinopterygii",2,2.619,NA,"","P","",285,0.258,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10366","NM20190901150",7,2,334112,5000,"unidentified fish","Actinopterygii",NA,0.052,NA,"","","",370,0.484,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10367","NM20190901150",8,2,334111,5000,"unidentified fish","Actinopterygii",NA,4.146,NA,"","","",305,0.304,2019,"03-Oct-19",13,2.987,"Fall",41.2788,-71.5733,"RI04",15.18,935.0847
"10368","NM20200901001",1,0,345972,103,"bay anchovy","Anchoa mitchilli",1,0.485,41.6,"FL","W","",195,0.07,2020,"15-Oct-20",404,13.014,"Fall",41.0301,-71.9118,"0102",17.19,110.7479
"10369","NM20200901001",1,0,345973,103,"bay anchovy","Anchoa mitchilli",3,0.708,NA,"","P","",195,0.07,2020,"15-Oct-20",404,13.014,"Fall",41.0301,-71.9118,"0102",17.19,110.7479
"10370","NM20200901001",3,0,345971,5000,"unidentified fish","Actinopterygii",1,0.888,NA,"","P","",185,0.072,2020,"15-Oct-20",404,13.014,"Fall",41.0301,-71.9118,"0102",17.19,110.7479
"10371","NM20200901001",4,0,345968,103,"bay anchovy","Anchoa mitchilli",1,0.491,NA,"","P","MUSH",160,0.04,2020,"15-Oct-20",404,13.014,"Fall",41.0301,-71.9118,"0102",17.19,110.7479
"10372","NM20200901001",5,0,345967,5000,"unidentified fish","Actinopterygii",1,0.071,NA,"","P","MUSH",155,0.038,2020,"15-Oct-20",404,13.014,"Fall",41.0301,-71.9118,"0102",17.19,110.7479
"10373","NM20200901003",1,1,345930,699,"mysid","Neomysis americana",NA,0.719,NA,"","","",195,0.074,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10374","NM20200901003",3,1,345929,699,"mysid","Neomysis americana",NA,0.77,NA,"","","",170,0.048,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10375","NM20200901003",4,1,346106,699,"mysid","Neomysis americana",195,1.034,NA,"","W","",195,0.06,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10376","NM20200901003",5,1,346105,5000,"unidentified fish","Actinopterygii",1,0.224,NA,"","P","MUSH",190,0.068,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10377","NM20200901003",7,2,345932,661,"unidentified cephalopoda","Cephalopoda",NA,0.435,NA,"","","BEAK AND MANTLE",295,0.24,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10378","NM20200901003",7,2,345933,699,"mysid","Neomysis americana",NA,0.437,NA,"","","",295,0.24,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10379","NM20200901003",8,2,345931,5000,"unidentified fish","Actinopterygii",NA,0.787,NA,"","P","",300,0.272,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10380","NM20200901003",9,2,345921,661,"unidentified cephalopoda","Cephalopoda",NA,0.527,NA,"","P","",320,0.338,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10381","NM20200901003",9,2,345920,699,"mysid","Neomysis americana",NA,0.045,NA,"","","",320,0.338,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10382","NM20200901003",10,2,345919,5000,"unidentified fish","Actinopterygii",1,2.541,NA,"","P","",295,0.272,2020,"15-Oct-20",1156,67.242,"Fall",40.9049,-72.2748,"0201",17.04,46.7103
"10383","NM20200901004",2,1,345939,5000,"unidentified fish","Actinopterygii",NA,0.282,NA,"","","",190,0.07,2020,"15-Oct-20",45,3.035,"Fall",40.8704,-72.3659,"0201",17.23,46.7103
"10384","NM20200901004",3,1,345938,1056,"anchovy (unidentified)","Engraulidae",NA,0.692,NA,"","","",170,0.045,2020,"15-Oct-20",45,3.035,"Fall",40.8704,-72.3659,"0201",17.23,46.7103
"10385","NM20200901004",4,1,346087,699,"mysid","Neomysis americana",48,0.328,NA,"","W","",180,0.06,2020,"15-Oct-20",45,3.035,"Fall",40.8704,-72.3659,"0201",17.23,46.7103
"10386","NM20200901004",5,1,346086,699,"mysid","Neomysis americana",39,0.262,NA,"","W","",175,0.045,2020,"15-Oct-20",45,3.035,"Fall",40.8704,-72.3659,"0201",17.23,46.7103
"10387","NM20200901004",5,1,346085,5000,"unidentified fish","Actinopterygii",NA,0.152,NA,"","P","MUSH",175,0.045,2020,"15-Oct-20",45,3.035,"Fall",40.8704,-72.3659,"0201",17.23,46.7103
"10388","NM20200901004",7,2,345941,1113,"crustacean parts","Crustacea (parts)",NA,0.196,NA,"","","",300,0.27,2020,"15-Oct-20",45,3.035,"Fall",40.8704,-72.3659,"0201",17.23,46.7103
"10389","NM20200901004",8,2,345940,699,"mysid","Neomysis americana",NA,0.424,NA,"","","",280,0.19,2020,"15-Oct-20",45,3.035,"Fall",40.8704,-72.3659,"0201",17.23,46.7103
"10390","NM20200901005",1,1,346080,699,"mysid","Neomysis americana",38,0.257,NA,"","W","",170,0.05,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10391","NM20200901005",2,1,346079,5000,"unidentified fish","Actinopterygii",1,0.248,NA,"","P","MAYBE ANCHOVY",205,0.09,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10392","NM20200901005",3,1,345960,995,"unidentified animal","unidentified animal",NA,0.709,NA,"","P","MUSH, MAYBE FISH",175,0.05,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10393","NM20200901005",5,1,345959,5000,"unidentified fish","Actinopterygii",NA,0.182,NA,"","P","MUSH",160,0.045,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10394","NM20200901005",6,2,345970,740,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",NA,1.301,NA,"","P","",305,0.295,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10395","NM20200901005",7,2,345969,740,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",115,0.7,NA,"","W","",290,0.24,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10396","NM20200901005",8,2,345946,699,"mysid","Neomysis americana",NA,0.499,NA,"","","",295,0.215,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10397","NM20200901005",9,2,345945,699,"mysid","Neomysis americana",NA,1.361,NA,"","","",300,0.26,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10398","NM20200901005",9,2,345944,1056,"anchovy (unidentified)","Engraulidae",1,0.104,NA,"","P","",300,0.26,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10399","NM20200901005",10,2,345951,5000,"unidentified fish","Actinopterygii",NA,1.165,NA,"","","",320,0.345,2020,"15-Oct-20",126,9.955,"Fall",40.8692,-72.3563,"0202",17.18,110.9513
"10400","NM20200901006",1,1,345927,1056,"anchovy (unidentified)","Engraulidae",NA,0.218,NA,"","","",160,0.045,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10401","NM20200901006",2,1,346056,699,"mysid","Neomysis americana",NA,0.131,NA,"","P","",140,0.04,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10402","NM20200901006",2,1,346055,5000,"unidentified fish","Actinopterygii",1,0.188,NA,"","P","MUSH",140,0.04,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10403","NM20200901006",3,1,346054,103,"bay anchovy","Anchoa mitchilli",1,0.007,NA,"","P","OTOLITH",170,0.045,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10404","NM20200901006",3,1,346053,5002,"unidentified flatfish","Pleuronectiformes",1,0.673,NA,"","P","SMASH",170,0.045,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10405","NM20200901006",4,1,345925,1056,"anchovy (unidentified)","Engraulidae",NA,0.105,NA,"","","",165,0.055,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10406","NM20200901006",5,1,345924,1056,"anchovy (unidentified)","Engraulidae",NA,0.503,NA,"","","",150,0.05,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10407","NM20200901006",7,2,345964,5000,"unidentified fish","Actinopterygii",1,1.229,NA,"","P","",310,0.3,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10408","NM20200901006",9,2,345963,1028,"longfin inshore squid","Loligo pealeii",1,12.453,67.8,"ML","W","",325,0.37,2020,"15-Oct-20",255,14.89,"Fall",40.8853,-72.3152,"0202",17.14,110.9513
"10409","NM20200901008",2,0,347271,5000,"unidentified fish","Actinopterygii",1,0.394,NA,"","","",125,0.022,2020,"16-Oct-20",145,4.217,"Fall",40.6369,-73.1541,"0301",17.17,93.6983
"10410","NM20200901008",3,0,347259,604,"sand shrimp","Crangon septemspinosa",1,0.147,NA,"","","",190,0.068,2020,"16-Oct-20",145,4.217,"Fall",40.6369,-73.1541,"0301",17.17,93.6983
"10411","NM20200901008",4,0,347263,103,"bay anchovy","Anchoa mitchilli",NA,0.16,NA,"","","",155,0.042,2020,"16-Oct-20",145,4.217,"Fall",40.6369,-73.1541,"0301",17.17,93.6983
"10412","NM20200901008",5,0,347193,103,"bay anchovy","Anchoa mitchilli",NA,0.083,NA,"","","",120,0.02,2020,"16-Oct-20",145,4.217,"Fall",40.6369,-73.1541,"0301",17.17,93.6983
"10413","NM20200901008",5,0,347192,604,"sand shrimp","Crangon septemspinosa",1,0.005,NA,"","","",120,0.02,2020,"16-Oct-20",145,4.217,"Fall",40.6369,-73.1541,"0301",17.17,93.6983
"10414","NM20200901009",1,0,347132,103,"bay anchovy","Anchoa mitchilli",NA,0.401,NA,"","","",180,0.064,2020,"16-Oct-20",903,35.314,"Fall",40.7111,-72.9017,"0301",17.64,93.6983
"10415","NM20200901009",2,0,347274,103,"bay anchovy","Anchoa mitchilli",NA,0.295,NA,"","","",190,0.068,2020,"16-Oct-20",903,35.314,"Fall",40.7111,-72.9017,"0301",17.64,93.6983
"10416","NM20200901009",4,0,347275,699,"mysid","Neomysis americana",35,0.078,NA,"","","",160,0.04,2020,"16-Oct-20",903,35.314,"Fall",40.7111,-72.9017,"0301",17.64,93.6983
"10417","NM20200901009",5,0,347247,103,"bay anchovy","Anchoa mitchilli",NA,0.3,NA,"","","",150,0.038,2020,"16-Oct-20",903,35.314,"Fall",40.7111,-72.9017,"0301",17.64,93.6983
"10418","NM20200901010",1,1,347255,103,"bay anchovy","Anchoa mitchilli",NA,0.89,NA,"","","",185,0.066,2020,"16-Oct-20",90,9.099,"Fall",40.7704,-72.6606,"0302",17.31,164.0061
"10419","NM20200901010",3,1,347256,103,"bay anchovy","Anchoa mitchilli",NA,0.141,NA,"","","",145,0.034,2020,"16-Oct-20",90,9.099,"Fall",40.7704,-72.6606,"0302",17.31,164.0061
"10420","NM20200901010",4,1,347276,103,"bay anchovy","Anchoa mitchilli",NA,0.604,NA,"","","",175,0.052,2020,"16-Oct-20",90,9.099,"Fall",40.7704,-72.6606,"0302",17.31,164.0061
"10421","NM20200901010",6,2,347279,491,"sand lances","Ammodytes spp.",1,1.63,NA,"","","",280,0.222,2020,"16-Oct-20",90,9.099,"Fall",40.7704,-72.6606,"0302",17.31,164.0061
"10422","NM20200901010",7,2,347137,491,"sand lances","Ammodytes spp.",1,0.59,NA,"","","",275,0.208,2020,"16-Oct-20",90,9.099,"Fall",40.7704,-72.6606,"0302",17.31,164.0061
"10423","NM20200901010",8,2,347138,491,"sand lances","Ammodytes spp.",NA,4.455,NA,"","","",280,0.258,2020,"16-Oct-20",90,9.099,"Fall",40.7704,-72.6606,"0302",17.31,164.0061
"10424","NM20200901010",9,2,347174,491,"sand lances","Ammodytes spp.",NA,4.488,NA,"","","",260,0.212,2020,"16-Oct-20",90,9.099,"Fall",40.7704,-72.6606,"0302",17.31,164.0061
"10425","NM20200901010",10,2,347173,491,"sand lances","Ammodytes spp.",NA,3.857,NA,"","","",265,0.218,2020,"16-Oct-20",90,9.099,"Fall",40.7704,-72.6606,"0302",17.31,164.0061
"10426","NM20200901011",1,1,347198,491,"sand lances","Ammodytes spp.",NA,1.696,NA,"","","",200,0.088,2020,"16-Oct-20",371,23.187,"Fall",40.6995,-72.9154,"0302",17.69,164.0061
"10427","NM20200901011",3,1,347199,491,"sand lances","Ammodytes spp.",NA,1.686,NA,"","","",210,0.104,2020,"16-Oct-20",371,23.187,"Fall",40.6995,-72.9154,"0302",17.69,164.0061
"10428","NM20200901011",4,1,347125,491,"sand lances","Ammodytes spp.",1,2.589,NA,"","","",220,0.106,2020,"16-Oct-20",371,23.187,"Fall",40.6995,-72.9154,"0302",17.69,164.0061
"10429","NM20200901011",5,1,347129,103,"bay anchovy","Anchoa mitchilli",NA,0.909,NA,"","","",185,0.072,2020,"16-Oct-20",371,23.187,"Fall",40.6995,-72.9154,"0302",17.69,164.0061
"10430","NM20200901011",6,2,347312,103,"bay anchovy","Anchoa mitchilli",1,0.3,NA,"","","",300,0.25,2020,"16-Oct-20",371,23.187,"Fall",40.6995,-72.9154,"0302",17.69,164.0061
"10431","NM20200901012",1,0,347244,1,"scup","Stenotomus chrysops",1,1.259,51,"FL","W","",270,0.212,2020,"16-Oct-20",10,1.126,"Fall",40.662,-73.0147,"0302",17.58,164.0061
"10432","NM20200901012",3,0,347181,574,"unidentified mysid","Mysidae",NA,0.207,NA,"","","",210,0.082,2020,"16-Oct-20",10,1.126,"Fall",40.662,-73.0147,"0302",17.58,164.0061
"10433","NM20200901012",3,0,347180,5000,"unidentified fish","Actinopterygii",NA,0.024,NA,"","","BONES",210,0.082,2020,"16-Oct-20",10,1.126,"Fall",40.662,-73.0147,"0302",17.58,164.0061
"10434","NM20200901012",5,0,347182,574,"unidentified mysid","Mysidae",2,0.003,NA,"","","",185,0.066,2020,"16-Oct-20",10,1.126,"Fall",40.662,-73.0147,"0302",17.58,164.0061
"10435","NM20200901012",5,0,347183,103,"bay anchovy","Anchoa mitchilli",NA,0.229,NA,"","","",185,0.066,2020,"16-Oct-20",10,1.126,"Fall",40.662,-73.0147,"0302",17.58,164.0061
"10436","NM20200901013",1,0,346978,53,"codlings","Urophycis spp.",1,1.331,NA,"","","",260,0.218,2020,"17-Oct-20",2,0.482,"Fall",40.593,-73.4081,"0401",16.73,93.8983
"10437","NM20200901014",2,0,346957,103,"bay anchovy","Anchoa mitchilli",1,0.298,NA,"","","",245,0.168,2020,"17-Oct-20",13,1.594,"Fall",40.5511,-73.621,"0401",16.05,93.8983
"10438","NM20200901014",2,0,346956,604,"sand shrimp","Crangon septemspinosa",1,0.046,NA,"","","",245,0.168,2020,"17-Oct-20",13,1.594,"Fall",40.5511,-73.621,"0401",16.05,93.8983
"10439","NM20200901014",4,0,346950,103,"bay anchovy","Anchoa mitchilli",1,0.314,43.7,"FL","W","",255,0.19,2020,"17-Oct-20",13,1.594,"Fall",40.5511,-73.621,"0401",16.05,93.8983
"10440","NM20200901014",4,0,346949,5000,"unidentified fish","Actinopterygii",1,0.089,NA,"","","BONES",255,0.19,2020,"17-Oct-20",13,1.594,"Fall",40.5511,-73.621,"0401",16.05,93.8983
"10441","NM20200901015",1,1,347113,103,"bay anchovy","Anchoa mitchilli",NA,0.092,NA,"","","",210,0.104,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10442","NM20200901015",2,1,347249,103,"bay anchovy","Anchoa mitchilli",NA,0.102,NA,"","","",195,0.084,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10443","NM20200901015",3,1,347250,103,"bay anchovy","Anchoa mitchilli",NA,0.058,NA,"","","",170,0.05,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10444","NM20200901015",4,1,347215,103,"bay anchovy","Anchoa mitchilli",NA,0.309,NA,"","","",210,0.114,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10445","NM20200901015",5,1,347216,103,"bay anchovy","Anchoa mitchilli",NA,0.802,NA,"","","",160,0.042,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10446","NM20200901015",6,2,347290,491,"sand lances","Ammodytes spp.",1,1.76,NA,"","","",285,0.252,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10447","NM20200901015",7,2,347291,491,"sand lances","Ammodytes spp.",NA,1.496,NA,"","","",250,0.186,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10448","NM20200901015",9,2,347177,103,"bay anchovy","Anchoa mitchilli",1,0.353,43.9,"FL","W","",255,0.176,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10449","NM20200901015",10,2,347178,103,"bay anchovy","Anchoa mitchilli",NA,0.156,NA,"","","",250,0.164,2020,"16-Oct-20",147,9.985,"Fall",40.6087,-73.2189,"0402",17.41,170.27
"10450","NM20200901017",2,0,347074,103,"bay anchovy","Anchoa mitchilli",NA,0.891,NA,"","","",310,0.28,2020,"17-Oct-20",4,1.156,"Fall",40.5957,-73.3648,"0402",17.13,170.27
"10451","NM20200901017",3,0,347101,5000,"unidentified fish","Actinopterygii",NA,0.295,NA,"","","",275,0.252,2020,"17-Oct-20",4,1.156,"Fall",40.5957,-73.3648,"0402",17.13,170.27
"10452","NM20200901017",4,0,347103,1,"scup","Stenotomus chrysops",1,1.578,53,"FL","W","",270,0.246,2020,"17-Oct-20",4,1.156,"Fall",40.5957,-73.3648,"0402",17.13,170.27
"10453","NM20200901017",4,0,347102,103,"bay anchovy","Anchoa mitchilli",NA,0.612,NA,"","","",270,0.246,2020,"17-Oct-20",4,1.156,"Fall",40.5957,-73.3648,"0402",17.13,170.27
"10454","NM20200901019",4,1,346911,708,"unidentified material","unidentified material",NA,0.017,NA,"","","",150,0.03,2020,"17-Oct-20",17,0.75,"Fall",40.3853,-73.9559,"0501",16.15,158.6927
"10455","NM20200901022",1,0,345177,1,"scup","Stenotomus chrysops",1,7.086,82,"FL","W","",285,0.268,2020,"18-Oct-20",1,0.268,"Fall",40.2551,-73.937,"0502",16.5,264.8616
"10456","NM20200901022",1,0,345175,7,"weakfish","Cynoscion regalis",1,3.215,NA,"","","",285,0.268,2020,"18-Oct-20",1,0.268,"Fall",40.2551,-73.937,"0502",16.5,264.8616
"10457","NM20200901022",1,0,345176,103,"bay anchovy","Anchoa mitchilli",1,0.838,NA,"","","",285,0.268,2020,"18-Oct-20",1,0.268,"Fall",40.2551,-73.937,"0502",16.5,264.8616
"10458","NM20200901023",1,0,345102,103,"bay anchovy","Anchoa mitchilli",1,0.997,54.6,"FL","W","",260,0.172,2020,"18-Oct-20",1,0.172,"Fall",39.8077,-74.0655,"0601",17.64,118.691
"10459","NM20200901023",1,0,345103,103,"bay anchovy","Anchoa mitchilli",1,1.293,61.1,"FL","W","",260,0.172,2020,"18-Oct-20",1,0.172,"Fall",39.8077,-74.0655,"0601",17.64,118.691
"10460","NM20200901024",2,0,344963,699,"mysid","Neomysis americana",NA,0.178,NA,"","","",205,0.084,2020,"19-Oct-20",11,0.571,"Fall",39.719,-74.0768,"0601",17.67,118.691
"10461","NM20200901024",2,0,344962,952,"berg-salmon gill worm","Lernaeenicus radiatus",1,0.006,NA,"","","",205,0.084,2020,"19-Oct-20",11,0.571,"Fall",39.719,-74.0768,"0601",17.67,118.691
"10462","NM20200901024",3,0,344960,699,"mysid","Neomysis americana",NA,0.645,NA,"","","",165,0.046,2020,"19-Oct-20",11,0.571,"Fall",39.719,-74.0768,"0601",17.67,118.691
"10463","NM20200901024",3,0,344961,1052,"stomatopod larva","Stomatopoda (larva)",2,0.03,NA,"","","",165,0.046,2020,"19-Oct-20",11,0.571,"Fall",39.719,-74.0768,"0601",17.67,118.691
"10464","NM20200901024",4,0,344993,1054,"crab megalopa","Decapoda (megalope)",NA,0.394,NA,"","","",160,0.04,2020,"19-Oct-20",11,0.571,"Fall",39.719,-74.0768,"0601",17.67,118.691
"10465","NM20200901024",5,0,344995,5000,"unidentified fish","Actinopterygii",NA,0.389,NA,"","","",180,0.066,2020,"19-Oct-20",11,0.571,"Fall",39.719,-74.0768,"0601",17.67,118.691
"10466","NM20200901028",1,0,343927,103,"bay anchovy","Anchoa mitchilli",NA,0.046,NA,"","","",115,0.014,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10467","NM20200901028",2,0,343767,518,"calanoid copepod","calanoid copepod",8,0.002,NA,"","","",170,0.046,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10468","NM20200901028",2,0,343766,1054,"crab megalopa","Decapoda (megalope)",15,0.025,NA,"","","",170,0.046,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10469","NM20200901028",2,0,343768,574,"unidentified mysid","Mysidae",NA,0.043,NA,"","","",170,0.046,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10470","NM20200901028",3,0,343800,5001,"unidentified shrimp","Decapoda",1,0.023,NA,"","","TAIL",115,0.016,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10471","NM20200901028",3,0,343802,103,"bay anchovy","Anchoa mitchilli",NA,0.084,NA,"","","",115,0.016,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10472","NM20200901028",3,0,343799,574,"unidentified mysid","Mysidae",NA,0.028,NA,"","","",115,0.016,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10473","NM20200901028",3,0,343801,952,"berg-salmon gill worm","Lernaeenicus radiatus",1,0.005,NA,"","","",115,0.016,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10474","NM20200901028",3,0,343803,518,"calanoid copepod","calanoid copepod",NA,0.151,NA,"","","",115,0.016,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10475","NM20200901028",4,0,343929,103,"bay anchovy","Anchoa mitchilli",NA,0.55,NA,"","","",180,0.054,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
"10476","NM20200901028",5,0,343931,103,"bay anchovy","Anchoa mitchilli",1,0.925,NA,"","","MISSING TAIL",175,0.052,2020,"20-Oct-20",247,6.392,"Fall",39.307,-74.4875,"0701",18.41,293.8968
