"","station","pdid","preyspeciescommon","preyspecieslatin","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","bottomwatertemp_c","stratumarea_km2","pyamtw","pyamtn","area"
"12126","NM20100901029",8,"unidentified material","unidentified material",175,0.058,2010,"11-Oct-10",638,37.04500006,"Fall",39.28546667,-74.49636666,18.83,293.8968,0.045,0,"Coast"
"12127","NM20100901029",9,"mysid","Neomysis americana",155,0.038,2010,"11-Oct-10",638,37.04500006,"Fall",39.28546667,-74.49636666,18.83,293.8968,0.053,19,"Coast"
"12128","NM20100901030",1,"mysid","Neomysis americana",105,0.014,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.117,59,"Coast"
"12129","NM20100901030",10,"mysid","Neomysis americana",180,0.072,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.012,3,"Coast"
"12130","NM20100901030",11,"berg-salmon gill worm","Lernaeenicus radiatus",245,0.162,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.011,3,"Coast"
"12131","NM20100901030",11,"mysid","Neomysis americana",245,0.162,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.022,6,"Coast"
"12132","NM20100901030",11,"unidentified clam","Bivalvia",245,0.162,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.003,1,"Coast"
"12133","NM20100901030",12,"unidentified fish","Actinopterygii",245,0.15,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.029,1,"Coast"
"12134","NM20100901030",13,"bay anchovy","Anchoa mitchilli",255,0.176,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,2.818,2,"Coast"
"12135","NM20100901030",14,"sand lances","Ammodytes spp.",245,0.16,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,2.036,3,"Coast"
"12136","NM20100901030",15,"sand shrimp","Crangon septemspinosa",220,0.126,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.061,1,"Coast"
"12137","NM20100901030",15,"unidentified fish","Actinopterygii",220,0.126,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.082,1,"Coast"
"12138","NM20100901030",2,"mysid","Neomysis americana",100,0.016,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.09,23,"Coast"
"12139","NM20100901030",3,"mysid","Neomysis americana",115,0.014,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.036,18,"Coast"
"12140","NM20100901030",4,"mysid","Neomysis americana",95,0.013,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.048,10,"Coast"
"12141","NM20100901030",5,"mysid","Neomysis americana",95,0.012,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.07,29,"Coast"
"12142","NM20100901030",6,"unidentified fish","Actinopterygii",180,0.06,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.083,0,"Coast"
"12143","NM20100901030",6,"unidentified mysid","Mysidae",180,0.06,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.012,7,"Coast"
"12144","NM20100901030",7,"no catch","no catch",170,0.067,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0,0,"Coast"
"12145","NM20100901030",8,"mysid","Neomysis americana",180,0.058,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,0.103,44,"Coast"
"12146","NM20100901030",9,"bay anchovy","Anchoa mitchilli",185,0.066,2010,"11-Oct-10",544,43.736,"Fall",39.44478334,-74.26061667,17.74,293.8968,1.017,2,"Coast"
"12147","NM20100901031",1,"bay anchovy","Anchoa mitchilli",155,0.036,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.5987,1,"Coast"
"12148","NM20100901031",1,"unidentified mysid","Mysidae",155,0.036,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.0266,9,"Coast"
"12149","NM20100901031",10,"fish scales","fish scales",165,0.048,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.0267,0,"Coast"
"12150","NM20100901031",2,"unidentified mysid","Mysidae",135,0.022,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.4144,78,"Coast"
"12151","NM20100901031",3,"unidentified crustacean","Crustacea",105,0.01,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.0081,0,"Coast"
"12152","NM20100901031",3,"unidentified fish","Actinopterygii",105,0.01,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,8e-04,1,"Coast"
"12153","NM20100901031",3,"unidentified mysid","Mysidae",105,0.01,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.1221,32,"Coast"
"12154","NM20100901031",4,"bay anchovy","Anchoa mitchilli",110,0.02,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.1838,0,"Coast"
"12155","NM20100901031",4,"unidentified mysid","Mysidae",110,0.02,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.0208,0,"Coast"
"12156","NM20100901031",5,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",105,0.016,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.004,1,"Coast"
"12157","NM20100901031",5,"mysid","Neomysis americana",105,0.016,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.249,96,"Coast"
"12158","NM20100901031",6,"bay anchovy","Anchoa mitchilli",210,0.106,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,2.867,4,"Coast"
"12159","NM20100901031",7,"bay anchovy","Anchoa mitchilli",180,0.07,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.053,1,"Coast"
"12160","NM20100901031",8,"mysid","Neomysis americana",195,0.078,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.475,154,"Coast"
"12161","NM20100901031",8,"sand shrimp","Crangon septemspinosa",195,0.078,2010,"11-Oct-10",451,45.18800073,"Fall",39.25571667,-74.55291665,18.77,293.8968,0.057,1,"Coast"
"12162","NM20100901033",1,"bay anchovy","Anchoa mitchilli",255,0.176,2010,"11-Oct-10",32,6.816,"Fall",39.59553331,-74.14573334,18.34,579.304,3.5557,5,"Coast"
"12163","NM20100901033",3,"bay anchovy","Anchoa mitchilli",295,0.32,2010,"11-Oct-10",32,6.816,"Fall",39.59553331,-74.14573334,18.34,579.304,10.5478,12,"Coast"
"12164","NM20100901033",5,"bay anchovy","Anchoa mitchilli",270,0.21,2010,"11-Oct-10",32,6.816,"Fall",39.59553331,-74.14573334,18.34,579.304,4.499,5,"Coast"
"12165","NM20100901033",6,"bay anchovy","Anchoa mitchilli",355,0.42,2010,"11-Oct-10",32,6.816,"Fall",39.59553331,-74.14573334,18.34,579.304,0.466,1,"Coast"
"12166","NM20100901033",6,"unidentified fish","Actinopterygii",355,0.42,2010,"11-Oct-10",32,6.816,"Fall",39.59553331,-74.14573334,18.34,579.304,0.328,2,"Coast"
"12167","NM20100901034",1,"bay anchovy","Anchoa mitchilli",170,0.06,2010,"11-Oct-10",2,0.122,"Fall",39.28039999,-74.27951667,18.94,579.304,0.915,2,"Coast"
"12168","NM20100901034",1,"sand shrimp","Crangon septemspinosa",170,0.06,2010,"11-Oct-10",2,0.122,"Fall",39.28039999,-74.27951667,18.94,579.304,0.023,1,"Coast"
"12169","NM20100901034",2,"bay anchovy","Anchoa mitchilli",180,0.062,2010,"11-Oct-10",2,0.122,"Fall",39.28039999,-74.27951667,18.94,579.304,0.554,2,"Coast"
"12170","NM20100901034",2,"mysid","Neomysis americana",180,0.062,2010,"11-Oct-10",2,0.122,"Fall",39.28039999,-74.27951667,18.94,579.304,0.065,31,"Coast"
"12171","NM20100901038",10,"no catch","no catch",300,0.264,2010,"13-Oct-10",370,35.33899992,"Fall",38.96828334,-74.79141668,18.93,192.1346,0,0,"Coast"
"12172","NM20100901038",5,"mysid","Neomysis americana",110,0.028,2010,"13-Oct-10",370,35.33899992,"Fall",38.96828334,-74.79141668,18.93,192.1346,0.108,59,"Coast"
"12173","NM20100901038",6,"unidentified fish","Actinopterygii",285,0.356,2010,"13-Oct-10",370,35.33899992,"Fall",38.96828334,-74.79141668,18.93,192.1346,0.194,1,"Coast"
"12174","NM20100901038",7,"mysid","Neomysis americana",270,0.172,2010,"13-Oct-10",370,35.33899992,"Fall",38.96828334,-74.79141668,18.93,192.1346,0.629,202,"Coast"
"12175","NM20100901038",9,"no catch","no catch",310,0.288,2010,"13-Oct-10",370,35.33899992,"Fall",38.96828334,-74.79141668,18.93,192.1346,0,0,"Coast"
"12176","NM20100901039",1,"bay anchovy","Anchoa mitchilli",155,0.042,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.145,1,"Coast"
"12177","NM20100901039",1,"mysid","Neomysis americana",155,0.042,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.033,12,"Coast"
"12178","NM20100901039",10,"bay anchovy","Anchoa mitchilli",230,0.116,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,1.548,2,"Coast"
"12179","NM20100901039",11,"no catch","no catch",310,0.35,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0,0,"Coast"
"12180","NM20100901039",2,"mysid","Neomysis americana",130,0.022,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.118,66,"Coast"
"12181","NM20100901039",3,"mysid","Neomysis americana",115,0.016,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.045,17,"Coast"
"12182","NM20100901039",4,"Atlantic croaker","Micropogonias undulatus",145,0.026,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.065,1,"Coast"
"12183","NM20100901039",4,"mysid","Neomysis americana",145,0.026,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.108,34,"Coast"
"12184","NM20100901039",5,"mysid","Neomysis americana",110,0.012,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.027,15,"Coast"
"12185","NM20100901039",6,"bay anchovy","Anchoa mitchilli",250,0.148,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.302,1,"Coast"
"12186","NM20100901039",7,"fish scales","fish scales",260,0.152,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.02,0,"Coast"
"12187","NM20100901039",7,"mysid","Neomysis americana",260,0.152,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.021,12,"Coast"
"12188","NM20100901039",8,"bay anchovy","Anchoa mitchilli",245,0.146,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.128,1,"Coast"
"12189","NM20100901039",8,"sand shrimp","Crangon septemspinosa",245,0.146,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.031,1,"Coast"
"12190","NM20100901039",9,"bay anchovy","Anchoa mitchilli",245,0.128,2010,"14-Oct-10",1157,68.75000022,"Fall",38.9421833,-74.82993336,18.72,192.1346,0.285,1,"Coast"
"12191","NM20100901040",1,"bay anchovy","Anchoa mitchilli",195,0.122,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,1.208,1,"Coast"
"12192","NM20100901040",1,"isopod (Politolana concharum)","Politolana concharum",195,0.122,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.005,1,"Coast"
"12193","NM20100901040",1,"lady crab","Ovalipes ocellatus",195,0.122,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.026,1,"Coast"
"12194","NM20100901040",1,"mysid","Neomysis americana",195,0.122,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.108,33,"Coast"
"12195","NM20100901040",1,"sand shrimp","Crangon septemspinosa",195,0.122,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.028,3,"Coast"
"12196","NM20100901040",10,"unidentified fish","Actinopterygii",305,0.294,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.213,1,"Coast"
"12197","NM20100901040",2,"bay anchovy","Anchoa mitchilli",195,0.112,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.584,1,"Coast"
"12198","NM20100901040",6,"bay anchovy","Anchoa mitchilli",275,0.298,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,1.078,1,"Coast"
"12199","NM20100901040",7,"bay anchovy","Anchoa mitchilli",265,0.238,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.367,1,"Coast"
"12200","NM20100901040",7,"sand shrimp","Crangon septemspinosa",265,0.238,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.034,1,"Coast"
"12201","NM20100901040",8,"unidentified fish","Actinopterygii",270,0.22,2010,"12-Oct-10",606,93.72100222,"Fall",38.94714998,-74.57119999,18.77,540.4597,0.893,1,"Coast"
"12202","NM20100901041",1,"bay anchovy","Anchoa mitchilli",235,0.134,2010,"12-Oct-10",1,0.134,"Fall",38.9559,-74.59121666,18.96,540.4597,0.686,1,"Coast"
"12203","NM20100901042",1,"mysid","Neomysis americana",135,0.036,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.016,13,"Coast"
"12204","NM20100901042",10,"bay anchovy","Anchoa mitchilli",280,0.15,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.193,1,"Coast"
"12205","NM20100901042",11,"bay anchovy","Anchoa mitchilli",315,0.332,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.782,1,"Coast"
"12206","NM20100901042",11,"weakfish","Cynoscion regalis",315,0.332,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,10.53,1,"Coast"
"12207","NM20100901042",12,"unidentified fish","Actinopterygii",360,0.464,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.415,1,"Coast"
"12208","NM20100901042",13,"bay anchovy","Anchoa mitchilli",340,0.398,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,3.404,2,"Coast"
"12209","NM20100901042",14,"no catch","no catch",345,0.37,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0,0,"Coast"
"12210","NM20100901042",2,"bay anchovy","Anchoa mitchilli",150,0.032,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.044,1,"Coast"
"12211","NM20100901042",3,"unidentified mysid","Mysidae",120,0.02,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.004,2,"Coast"
"12212","NM20100901042",4,"mysid","Neomysis americana",120,0.02,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.019,9,"Coast"
"12213","NM20100901042",5,"mysid","Neomysis americana",130,0.02,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.13,21,"Coast"
"12214","NM20100901042",6,"crustacean parts","Crustacea (parts)",220,0.118,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.176,0,"Coast"
"12215","NM20100901042",8,"bay anchovy","Anchoa mitchilli",205,0.114,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,1.028,2,"Coast"
"12216","NM20100901042",9,"unidentified fish","Actinopterygii",205,0.13,2010,"12-Oct-10",1356,79.94300013,"Fall",39.16813334,-74.62020003,18.79,540.4597,0.017,1,"Coast"
"12217","NM20100901043",1,"bay anchovy","Anchoa mitchilli",195,0.088,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.89,2,"Coast"
"12218","NM20100901043",3,"sand shrimp","Crangon septemspinosa",175,0.068,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.006,1,"Coast"
"12219","NM20100901043",3,"unidentified mysid","Mysidae",175,0.068,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.016,3,"Coast"
"12220","NM20100901043",4,"mysid","Neomysis americana",150,0.052,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.046,18,"Coast"
"12221","NM20100901043",4,"sand shrimp","Crangon septemspinosa",150,0.052,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.014,1,"Coast"
"12222","NM20100901043",4,"vegetation","Plantae",150,0.052,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.012,0,"Coast"
"12223","NM20100901043",5,"bay anchovy","Anchoa mitchilli",175,0.074,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.088,1,"Coast"
"12224","NM20100901043",5,"sand shrimp","Crangon septemspinosa",175,0.074,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.058,3,"Coast"
"12225","NM20100901043",6,"bay anchovy","Anchoa mitchilli",255,0.184,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.202,2,"Coast"
"12226","NM20100901043",7,"bay anchovy","Anchoa mitchilli",255,0.208,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.206,1,"Coast"
"12227","NM20100901043",8,"bay anchovy","Anchoa mitchilli",220,0.144,2010,"12-Oct-10",123,8.542,"Fall",39.04311666,-74.65875003,18.89,540.4597,0.399,1,"Coast"
"12228","NM20100901044",1,"bay anchovy","Anchoa mitchilli",230,0.18,2010,"12-Oct-10",4,0.742,"Fall",38.89518331,-74.70203336,18.86,540.4597,0.247,1,"Coast"
"12229","NM20100901044",2,"bay anchovy","Anchoa mitchilli",235,0.232,2010,"12-Oct-10",4,0.742,"Fall",38.89518331,-74.70203336,18.86,540.4597,0.162,1,"Coast"
"12230","NM20100901044",2,"blue crab megalopa","Callinectes spp.",235,0.232,2010,"12-Oct-10",4,0.742,"Fall",38.89518331,-74.70203336,18.86,540.4597,0.003,1,"Coast"
"12231","NM20100901044",2,"mysid","Neomysis americana",235,0.232,2010,"12-Oct-10",4,0.742,"Fall",38.89518331,-74.70203336,18.86,540.4597,0.322,69,"Coast"
"12232","NM20100901044",4,"sand shrimp","Crangon septemspinosa",270,0.166,2010,"12-Oct-10",4,0.742,"Fall",38.89518331,-74.70203336,18.86,540.4597,0.011,1,"Coast"
"12233","NM20100901044",4,"unidentified fish","Actinopterygii",270,0.166,2010,"12-Oct-10",4,0.742,"Fall",38.89518331,-74.70203336,18.86,540.4597,0.275,0,"Coast"
"12234","NM20100901046",4,"bay anchovy","Anchoa mitchilli",160,0.06,2010,"12-Oct-10",192,15.77,"Fall",38.94846668,-74.76474997,18.94,540.4597,0.1678,1,"Coast"
"12235","NM20100901046",6,"bay anchovy","Anchoa mitchilli",220,0.15,2010,"12-Oct-10",192,15.77,"Fall",38.94846668,-74.76474997,18.94,540.4597,0.4883,0,"Coast"
"12236","NM20100901046",7,"striped anchovy","Anchoa hepsetus",220,0.15,2010,"12-Oct-10",192,15.77,"Fall",38.94846668,-74.76474997,18.94,540.4597,8.772,1,"Coast"
"12237","NM20100901046",8,"bay anchovy","Anchoa mitchilli",220,0.15,2010,"12-Oct-10",192,15.77,"Fall",38.94846668,-74.76474997,18.94,540.4597,1.255,1,"Coast"
"12238","NM20100901047",10,"unidentified fish","Actinopterygii",245,0.17,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0,1,"Coast"
"12239","NM20100901047",2,"fish scales","fish scales",170,0.058,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.023,0,"Coast"
"12240","NM20100901047",2,"mysid","Neomysis americana",170,0.058,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.053,28,"Coast"
"12241","NM20100901047",4,"larval fish","Actinopterygii (larval)",160,0.042,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.013,1,"Coast"
"12242","NM20100901047",4,"mysid","Neomysis americana",160,0.042,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.046,12,"Coast"
"12243","NM20100901047",5,"fish scales","fish scales",155,0.034,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.016,0,"Coast"
"12244","NM20100901047",5,"unidentified mysid","Mysidae",155,0.034,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.013,6,"Coast"
"12245","NM20100901047",7,"unidentified isopod","Isopoda spp.",235,0.13,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.058,1,"Coast"
"12246","NM20100901047",7,"unidentified mysid","Mysidae",235,0.13,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.022,6,"Coast"
"12247","NM20100901047",8,"bay anchovy","Anchoa mitchilli",250,0.174,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.281,1,"Coast"
"12248","NM20100901047",8,"unidentified bloodworm","Glycera spp.",250,0.174,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.005,1,"Coast"
"12249","NM20100901047",8,"unidentified mysid","Mysidae",250,0.174,2010,"13-Oct-10",1006,35.57099977,"Fall",38.70558332,-75.05493333,18.73,319.335,0.076,15,"Coast"
"12250","NM20100901048",2,"bay anchovy","Anchoa mitchilli",185,0.072,2010,"14-Oct-10",6,0.66,"Fall",38.87029998,-74.81291669,18.78,319.335,1.439,2,"Coast"
"12251","NM20100901048",2,"mysid","Neomysis americana",185,0.072,2010,"14-Oct-10",6,0.66,"Fall",38.87029998,-74.81291669,18.78,319.335,0.048,28,"Coast"
"12252","NM20100901048",3,"bay anchovy","Anchoa mitchilli",185,0.074,2010,"14-Oct-10",6,0.66,"Fall",38.87029998,-74.81291669,18.78,319.335,0.517,1,"Coast"
"12253","NM20100901048",3,"mysid","Neomysis americana",185,0.074,2010,"14-Oct-10",6,0.66,"Fall",38.87029998,-74.81291669,18.78,319.335,0.015,6,"Coast"
"12254","NM20100901048",4,"bay anchovy","Anchoa mitchilli",180,0.066,2010,"14-Oct-10",6,0.66,"Fall",38.87029998,-74.81291669,18.78,319.335,0.861,1,"Coast"
